LAMMPS data file: single chain from candidate_002.pdb

242 atoms
271 bonds

4 atom types
4 bond types

-19.606000 17.070000 xlo xhi
-16.961000 20.860000 ylo yhi
-13.895000 13.531000 zlo zhi

Masses

1 12.011000 # C
2 1.008000 # H
3 14.007000 # N
4 15.999000 # O

Atoms # full

1 1 3 0.000000 -10.386000 -7.996000 -3.925000 # N
2 1 1 0.000000 -11.277000 -8.979000 -3.395000 # C
3 1 1 0.000000 -9.951000 -6.834000 -3.212000 # C
4 1 1 0.000000 -9.321000 -8.264000 -4.842000 # C
5 1 1 0.000000 -8.659000 -6.383000 -3.722000 # C
6 1 4 0.000000 -10.585000 -6.309000 -2.260000 # O
7 1 1 0.000000 -8.280000 -7.247000 -4.722000 # C
8 1 4 0.000000 -9.297000 -9.248000 -5.629000 # O
9 1 1 0.000000 -7.868000 -5.296000 -3.359000 # C
10 1 1 0.000000 -7.098000 -7.069000 -5.436000 # C
11 1 1 0.000000 -6.673000 -5.068000 -4.082000 # C
12 1 1 0.000000 -6.296000 -5.962000 -5.118000 # C
13 1 1 0.000000 -5.864000 -3.864000 -3.805000 # C
14 1 1 0.000000 -5.523000 -2.994000 -4.852000 # C
15 1 1 0.000000 -5.488000 -3.533000 -2.492000 # C
16 1 1 0.000000 -4.869000 -1.789000 -4.589000 # C
17 1 1 0.000000 -4.809000 -2.337000 -2.233000 # C
18 1 1 0.000000 -4.516000 -1.439000 -3.277000 # C
19 1 3 0.000000 -3.974000 -0.134000 -2.982000 # N
20 1 1 0.000000 -4.511000 0.741000 -1.980000 # C
21 1 1 0.000000 -3.380000 0.767000 -3.932000 # C
22 1 1 0.000000 -4.269000 2.132000 -2.335000 # C
23 1 4 0.000000 -5.171000 0.358000 -0.978000 # O
24 1 1 0.000000 -3.596000 2.153000 -3.530000 # C
25 1 4 0.000000 -2.731000 0.400000 -4.945000 # O
26 1 1 0.000000 -4.705000 3.297000 -1.717000 # C
27 1 1 0.000000 -3.342000 3.351000 -4.199000 # C
28 1 1 0.000000 -4.455000 4.528000 -2.358000 # C
29 1 1 0.000000 -3.783000 4.551000 -3.606000 # C
30 1 1 0.000000 -4.911000 5.771000 -1.714000 # C
31 1 1 0.000000 -5.813000 6.628000 -2.364000 # C
32 1 1 0.000000 -4.560000 6.020000 -0.381000 # C
33 1 1 0.000000 -6.432000 7.666000 -1.651000 # C
34 1 1 0.000000 -5.159000 7.065000 0.316000 # C
35 1 1 0.000000 -6.129000 7.877000 -0.298000 # C
36 1 3 0.000000 -6.982000 8.701000 0.516000 # N
37 1 1 0.000000 -8.169000 8.093000 1.036000 # C
38 1 1 0.000000 -6.460000 9.380000 1.667000 # C
39 1 1 0.000000 -8.239000 8.208000 2.486000 # C
40 1 4 0.000000 -8.972000 7.420000 0.337000 # O
41 1 1 0.000000 -7.190000 9.010000 2.873000 # C
42 1 4 0.000000 -5.416000 10.082000 1.648000 # O
43 1 1 0.000000 -8.811000 7.291000 3.363000 # C
44 1 1 0.000000 -6.705000 8.985000 4.177000 # C
45 1 1 0.000000 -8.257000 7.148000 4.657000 # C
46 1 1 0.000000 -7.256000 8.064000 5.076000 # C
47 1 1 0.000000 -8.452000 5.877000 5.411000 # C
48 1 1 0.000000 -8.327000 5.831000 6.813000 # C
49 1 1 0.000000 -8.518000 4.662000 4.701000 # C
50 1 1 0.000000 -8.146000 4.604000 7.467000 # C
51 1 1 0.000000 -8.363000 3.445000 5.356000 # C
52 1 1 0.000000 -8.120000 3.404000 6.738000 # C
